id,latitude,longitude,accommodates,price,cleaning_fee,weekly_earnings
17720528,37.74452064,-122.4217213,1,$135.00 ,,567.00
14841385,37.73807448,-122.4176351,3,$130.00 ,$100.00 ,446.00
15565383,37.74310526,-122.4205597,4,$260.00 ,$60.00 ,1032.00
1884746,37.74314269,-122.4193128,2,$200.00 ,$75.00 ,765.00
10946513,37.74079619,-122.4134258,4,$299.00 ,$50.00 ,1205.80
9258941,37.74477754,-122.4214124,8,$275.00 ,$200.00 ,955.00
4093967,37.74436783,-122.4090353,3,$129.00 ,$40.00 ,501.80
394575,37.74248144,-122.4106881,4,$149.00 ,,625.80
3376512,37.74172148,-122.4110711,4,$250.00 ,$85.00 ,965.00
830330,37.73918502,-122.4158973,4,$135.00 ,$100.00 ,467.00
13796550,37.73571332,-122.4267951,4,$160.00 ,$50.00 ,622.00
6292635,37.74311023,-122.4211206,4,$195.00 ,$50.00 ,769.00
15876545,37.74032998,-122.4110214,8,$301.00 ,$100.00 ,1164.20
3263219,37.73509669,-122.4214071,3,$165.00 ,$75.00 ,618.00
13762975,37.74702116,-122.4151254,2,$125.00 ,$55.00 ,470.00
17809462,37.74714363,-122.4137451,2,$100.00 ,,420.00
690900,37.73711037,-122.4252933,5,$155.00 ,$150.00 ,501.00
16285937,37.74068625,-122.4167611,6,$350.00 ,$150.00 ,1320.00
14352624,37.74484166,-122.4186385,4,$140.00 ,$99.00 ,489.00
6045869,37.74752138,-122.4193831,2,$195.00 ,$60.00 ,759.00
11419262,37.73815654,-122.4161093,2,$80.00 ,,336.00
901892,37.74381139,-122.4202924,2,$130.00 ,$100.00 ,446.00
4559312,37.74755405,-122.423166,2,$100.00 ,$40.00 ,380.00
16073408,37.7383038,-122.4097394,2,$90.00 ,$40.00 ,338.00
10990428,37.74715,-122.4074522,2,$95.00 ,$50.00 ,349.00
16826528,37.74469297,-122.4058084,2,$87.00 ,$40.00 ,325.40
8028540,37.74263387,-122.4188786,2,$350.00 ,,1470.00
15450184,37.73664771,-122.4235921,2,$70.00 ,$60.00 ,234.00
820076,37.7349548,-122.4272365,2,$79.00 ,,331.80
16679880,37.79164746,-122.4059389,4,$250.00 ,$150.00 ,900.00
8353311,37.7946329,-122.4085715,3,$150.00 ,$50.00 ,580.00
16686565,37.7909466,-122.4067719,5,$250.00 ,$130.00 ,920.00
10040153,37.79160296,-122.406708,2,$245.00 ,$75.00 ,954.00
8210460,37.79194209,-122.4056325,2,$114.00 ,$70.00 ,408.80
10805884,37.79135996,-122.4061039,4,$300.00 ,,1260.00
6583338,37.79094518,-122.4066592,4,$179.00 ,,751.80
17590329,37.79249099,-122.4076936,2,$100.00 ,,420.00
9734189,37.79146936,-122.4061378,2,$265.00 ,$75.00 ,1038.00
13641752,37.79103619,-122.4061867,5,$200.00 ,$130.00 ,710.00
16741110,37.79140002,-122.4068122,2,$122.00 ,$19.00 ,493.40
10826536,37.79109637,-122.4073921,5,$600.00 ,,2520.00
13563897,37.79429937,-122.4088486,2,$100.00 ,$75.00 ,345.00
6586095,37.79170747,-122.4064927,4,$179.00 ,$58.00 ,693.80
15875731,37.79155295,-122.4060088,2,$65.00 ,$40.00 ,233.00
15302207,37.79152112,-122.4059866,4,$150.00 ,,630.00
15482268,37.7940877,-122.4080619,5,$225.00 ,$85.00 ,860.00
2621402,37.79661894,-122.4081191,3,$300.00 ,$125.00 ,1135.00
16135757,37.79131022,-122.4063254,5,$250.00 ,$100.00 ,950.00
13533012,37.79102367,-122.4067339,4,$250.00 ,$100.00 ,950.00
3506870,37.79078531,-122.4061592,2,$229.00 ,$79.00 ,882.80
3767600,37.79202985,-122.4074612,4,$320.00 ,,1344.00
16490343,37.79170333,-122.4067515,2,$225.00 ,,945.00
6585312,37.79153402,-122.4089976,2,$110.00 ,$50.00 ,412.00
6453650,37.79138492,-122.4061188,2,$300.00 ,,1260.00
11532560,37.79084447,-122.4061188,4,$179.00 ,,751.80
16693440,37.79121392,-122.4061063,5,$250.00 ,$150.00 ,900.00
11450526,37.79099158,-122.4061988,2,$250.00 ,$50.00 ,1000.00
3826011,37.79233997,-122.4068964,2,$206.00 ,$100.00 ,765.20
16738804,37.79157845,-122.4067284,4,$152.00 ,$29.00 ,609.40
474001,37.79471952,-122.4051877,1,$29.00 ,,121.80
15843086,37.79151184,-122.4066806,2,$298.00 ,$149.00 ,1102.60
17833625,37.79062049,-122.4084168,4,$275.00 ,$50.00 ,1105.00
16689449,37.7916185,-122.407306,4,$250.00 ,$150.00 ,900.00
5666454,37.79095203,-122.4076922,2,$110.00 ,$80.00 ,382.00
10250606,37.79037287,-122.4081956,2,$90.00 ,$40.00 ,338.00
13318241,37.79152383,-122.4064362,3,$150.00 ,$30.00 ,600.00
8614819,37.7917123,-122.4087414,1,"$10,000.00 ",,42000.00
11015068,37.7927037,-122.4069313,2,$110.00 ,,462.00
16999142,37.7907962,-122.4067589,2,$122.00 ,$19.00 ,493.40
10729265,37.79051138,-122.4065392,3,$145.00 ,$80.00 ,529.00
15562020,37.79533996,-122.4076258,2,$67.00 ,,281.40
15021341,37.79158371,-122.4067165,2,$275.00 ,$50.00 ,1105.00
10784723,37.79336199,-122.4054213,2,$800.00 ,,3360.00
10963158,37.79154143,-122.4064766,2,$250.00 ,,1050.00
8408841,37.79321771,-122.4053831,1,$22.00 ,,92.40
6008099,37.79102542,-122.4067634,2,$169.00 ,$60.00 ,649.80
17434603,37.79077018,-122.4067839,2,$295.00 ,,1239.00
8408931,37.79315633,-122.405857,1,$19.00 ,,79.80
13487687,37.7915466,-122.4067508,2,$210.00 ,$150.00 ,732.00
11439599,37.79203548,-122.40618,2,$117.00 ,$125.00 ,366.40
17779803,37.79208596,-122.4085158,2,$325.00 ,,1365.00
9489459,37.79172316,-122.4065235,2,$420.00 ,$75.00 ,1689.00
9489448,37.79156959,-122.4059043,4,$565.00 ,$75.00 ,2298.00
11439120,37.79208689,-122.4061077,3,$128.00 ,$125.00 ,412.60
14946965,37.79088397,-122.4060463,2,$275.00 ,$35.00 ,1120.00
4632383,37.79092386,-122.4064225,2,$137.00 ,$64.00 ,511.40
12004930,37.79215849,-122.4064963,2,$123.00 ,$125.00 ,391.60
10458874,37.79129717,-122.4072499,4,$179.00 ,,751.80
11481098,37.79153081,-122.4062378,4,$179.00 ,,751.80
11481093,37.79141198,-122.4061562,4,$179.00 ,,751.80
11481091,37.79088945,-122.4067763,4,$179.00 ,,751.80
15215720,37.79110104,-122.4081751,4,$300.00 ,,1260.00
15085183,37.79120748,-122.4060402,2,$250.00 ,$50.00 ,1000.00
9973002,37.79085492,-122.405961,4,$500.00 ,,2100.00
16051262,37.79090177,-122.4072569,1,$289.00 ,$25.00 ,1188.80
10840730,37.79104412,-122.4052994,12,"$1,500.00 ",,6300.00
15285456,37.79160813,-122.4064865,2,$100.00 ,,420.00
13396490,37.79168839,-122.4083327,2,$175.00 ,,735.00
9316584,37.79169857,-122.4073517,2,$285.00 ,,1197.00
206637,37.79290807,-122.4063746,1,$29.00 ,,121.80
12855014,37.79168835,-122.4062393,2,$142.00 ,,596.40
10439036,37.79189202,-122.4066119,4,$169.00 ,,709.80
9464133,37.79223801,-122.4082688,4,$375.00 ,,1575.00
7678243,37.79516208,-122.4060318,2,$99.00 ,,415.80
12854821,37.79091595,-122.4059982,2,$142.00 ,,596.40
435390,37.79455322,-122.4060035,1,$29.00 ,,121.80
10439033,37.79103067,-122.4065212,4,$179.00 ,,751.80
435389,37.79418392,-122.4058186,1,$29.00 ,,121.80
435391,37.79478217,-122.4059171,1,$29.00 ,,121.80
5114942,37.79096616,-122.406768,2,$285.00 ,,1197.00
15716518,37.79116448,-122.4059325,4,$175.00 ,,735.00
15672672,37.79159767,-122.4063868,4,$375.00 ,,1575.00
10822516,37.79150192,-122.4059951,4,$250.00 ,$50.00 ,1000.00
9774555,37.79144807,-122.4068015,4,$265.00 ,$75.00 ,1038.00
9167652,37.79069575,-122.4085708,4,$275.00 ,,1155.00
6662128,37.79780771,-122.4055447,2,$95.00 ,$15.00 ,384.00
16317597,37.79164373,-122.4059619,2,$179.00 ,$45.00 ,706.80
12854325,37.79089595,-122.4067086,4,$187.00 ,,785.40
2935400,37.79110513,-122.4078201,2,$90.00 ,$100.00 ,278.00
14967576,37.79094806,-122.4066664,4,$297.00 ,$50.00 ,1197.40
12854741,37.79146698,-122.4062333,4,$187.00 ,,785.40
13082691,37.79263787,-122.404808,1,$99.00 ,$25.00 ,390.80
113211,37.79294123,-122.4065867,1,$29.00 ,,121.80
13884730,37.79152502,-122.4066066,2,$90.00 ,$25.00 ,353.00
16916342,37.79150679,-122.406293,2,$122.00 ,$19.00 ,493.40
16883568,37.79122162,-122.4078458,4,$350.00 ,,1470.00
9756521,37.79174936,-122.4066079,1,$265.00 ,$75.00 ,1038.00
9756513,37.7910451,-122.4063471,2,$245.00 ,$75.00 ,954.00
16686600,37.79078126,-122.4065546,4,$250.00 ,$120.00 ,930.00
10706423,37.79137041,-122.4060569,2,$80.00 ,$75.00 ,261.00
13982554,37.79175198,-122.4062852,2,$165.00 ,$50.00 ,643.00
11068548,37.79148415,-122.4067922,2,$275.00 ,,1155.00
15678690,37.79141528,-122.40684,5,$250.00 ,$100.00 ,950.00
15079866,37.79097695,-122.4063799,4,$500.00 ,,2100.00
13277077,37.79798835,-122.4054699,1,$55.00 ,,231.00
10458879,37.79149138,-122.4061672,4,$179.00 ,,751.80
16721389,37.79115661,-122.4060972,2,$122.00 ,$19.00 ,493.40
16652856,37.79641191,-122.4097811,4,$149.00 ,$50.00 ,575.80
15534642,37.79136417,-122.4062361,2,$99.00 ,,415.80
842269,37.79359559,-122.405764,1,$29.00 ,,121.80
11439405,37.79202417,-122.405851,3,$138.00 ,$150.00 ,429.60
8310040,37.79115457,-122.4074829,2,$200.00 ,,840.00
9342219,37.79140468,-122.4064159,4,$500.00 ,,2100.00
13703611,37.79093385,-122.4063979,4,$250.00 ,$75.00 ,975.00
15849881,37.791146,-122.4066676,2,$138.00 ,$64.00 ,515.60
11377034,37.79107977,-122.4063727,4,$179.00 ,,751.80
11377038,37.7911196,-122.4060809,4,$179.00 ,,751.80
13018159,37.791256,-122.4067338,4,$185.00 ,$99.00 ,678.00
17823547,37.7911895,-122.406534,4,$225.00 ,,945.00
11768502,37.79121955,-122.4061045,4,$200.00 ,$100.00 ,740.00
14610133,37.79721118,-122.4079814,1,$88.00 ,,369.60
8407352,37.7908853,-122.4065476,2,$300.00 ,,1260.00
14980726,37.79157299,-122.4064721,2,$250.00 ,$45.00 ,1005.00
10963865,37.79151869,-122.4067413,2,$300.00 ,,1260.00
10455233,37.79161924,-122.4058877,2,$165.00 ,,693.00
9605720,37.79576339,-122.4073768,4,$349.00 ,$75.00 ,1390.80
13226259,37.79101714,-122.4059452,2,$129.00 ,,541.80
1478914,37.79079815,-122.4084892,2,$259.00 ,,1087.80
13014156,37.79138103,-122.4084414,4,$220.00 ,,924.00
9734419,37.79170545,-122.4061588,2,$265.00 ,$75.00 ,1038.00
10126149,37.79220652,-122.4078226,4,$650.00 ,,2730.00
748211,37.79069276,-122.4085402,2,$85.00 ,$30.00 ,327.00
10765781,37.79313112,-122.4048186,1,$36.00 ,,151.20
10766249,37.793389,-122.4058264,1,$39.00 ,,163.80
13453019,37.79041319,-122.4084076,2,$100.00 ,,420.00
11043803,37.79145669,-122.4063843,2,$250.00 ,,1050.00
17495199,37.79158129,-122.4078149,2,$94.00 ,,394.80
10942415,37.79066398,-122.408334,2,$300.00 ,,1260.00
14828948,37.79093002,-122.4078879,2,$70.00 ,$40.00 ,254.00
16860517,37.79117349,-122.4064287,2,$122.00 ,$19.00 ,493.40
9651543,37.7916975,-122.4062386,2,$265.00 ,$75.00 ,1038.00
17482972,37.79079367,-122.4066081,4,$189.00 ,$45.00 ,748.80
17188050,37.79140056,-122.4068817,2,$115.00 ,$75.00 ,408.00
16392395,37.79119033,-122.4064954,2,$228.00 ,$50.00 ,907.60
16599400,37.79135426,-122.4064583,2,$350.00 ,,1470.00
6373849,37.79129326,-122.4076259,2,$109.00 ,$125.00 ,332.80
7291294,37.79150571,-122.4065991,4,$215.00 ,,903.00
10633441,37.79100348,-122.4085049,4,$195.00 ,,819.00
14631114,37.79121302,-122.40626,2,$350.00 ,$69.00 ,1401.00
16260046,37.79676252,-122.406823,2,$120.00 ,,504.00
11436683,37.79116283,-122.4061204,4,$124.00 ,,520.80
1618880,37.80202786,-122.4102421,2,$250.00 ,$100.00 ,950.00
4417901,37.79928797,-122.4062968,2,$95.00 ,,399.00
7760015,37.80779007,-122.4124178,4,$260.00 ,,1092.00
5272750,37.79873501,-122.404283,3,$99.00 ,,415.80
10728546,37.79998187,-122.4079799,2,$185.00 ,$25.00 ,752.00
15194432,37.80121793,-122.4084412,1,$55.00 ,$20.00 ,211.00
10610594,37.80264123,-122.4058455,4,"$1,350.00 ",,5670.00
7205925,37.80164358,-122.4080088,4,$425.00 ,,1785.00
4567295,37.80431029,-122.4137736,2,$300.00 ,$65.00 ,1195.00
32802,37.79834682,-122.4046102,2,$195.00 ,$75.00 ,744.00
4518031,37.79938244,-122.4054875,4,$38.00 ,,159.60
7998127,37.80636679,-122.4081772,2,$150.00 ,,630.00
4120530,37.79949681,-122.4050025,4,$250.00 ,$120.00 ,930.00
6421909,37.80096802,-122.4071934,3,$295.00 ,$25.00 ,1214.00
7343277,37.79909017,-122.4063149,4,$38.00 ,,159.60
17175739,37.80356512,-122.4133781,4,$390.00 ,$120.00 ,1518.00
12270642,37.79924819,-122.4045964,2,$69.00 ,,289.80
5749798,37.80181081,-122.4067249,2,$180.00 ,$50.00 ,706.00
8240368,37.80076507,-122.404055,1,$525.00 ,$75.00 ,2130.00
9133739,37.80210559,-122.4070772,2,$85.00 ,$10.00 ,347.00
644091,37.80329164,-122.407077,2,$300.00 ,$100.00 ,1160.00
16497229,37.80486904,-122.4137725,2,$67.00 ,$20.00 ,261.40
3722574,37.80318161,-122.4086595,3,$150.00 ,$40.00 ,590.00
4897143,37.79926264,-122.4043223,4,$38.00 ,,159.60
4519780,37.79882906,-122.4047389,4,$38.00 ,,159.60
1488584,37.80059304,-122.4053179,2,$800.00 ,$100.00 ,3260.00
734839,37.80152616,-122.4094002,6,$330.00 ,$150.00 ,1236.00
13927209,37.80332554,-122.411042,2,$250.00 ,$50.00 ,1000.00
1177752,37.80462963,-122.4131476,2,$198.00 ,$125.00 ,706.60
4887475,37.79872137,-122.4041221,2,$83.00 ,,348.60
1504609,37.80037274,-122.4050091,4,$229.00 ,$70.00 ,891.80
4519757,37.79893943,-122.4059606,4,$38.00 ,,159.60
10745682,37.80036797,-122.4071756,5,$350.00 ,$100.00 ,1370.00
7699603,37.8020223,-122.4104116,2,$150.00 ,,630.00
15733592,37.80214195,-122.4090156,4,$159.00 ,$150.00 ,517.80
11297447,37.79849182,-122.4040734,2,$69.00 ,,289.80
5788099,37.79911364,-122.4056678,4,$625.00 ,$180.00 ,2445.00
7115191,37.80680826,-122.4160652,3,$185.00 ,$65.00 ,712.00
15194176,37.80155754,-122.4100754,1,$55.00 ,$20.00 ,211.00
3534845,37.79975986,-122.4075555,4,$246.00 ,$78.00 ,955.20
8163114,37.80082916,-122.4052129,5,$175.00 ,$150.00 ,585.00
10749998,37.80119004,-122.4078635,2,$650.00 ,,2730.00
14505006,37.80159003,-122.4028113,2,$195.00 ,$85.00 ,734.00
12750864,37.80436752,-122.4058908,2,$135.00 ,$100.00 ,467.00
4902444,37.79845076,-122.4044535,4,$38.00 ,,159.60
2657854,37.80229366,-122.4051339,2,$133.00 ,$100.00 ,458.60
14355639,37.8054954,-122.4131592,5,$181.00 ,$50.00 ,710.20
17943479,37.80147346,-122.4057109,2,$89.00 ,$39.00 ,334.80
1159284,37.80390492,-122.4066082,2,$255.00 ,,1071.00
3534885,37.7999717,-122.4080397,4,$243.00 ,$78.00 ,942.60
16134193,37.80142379,-122.4078824,4,$250.00 ,$100.00 ,950.00
13958482,37.80389706,-122.4039538,4,$170.00 ,$150.00 ,564.00
17651619,37.80462628,-122.4153648,1,$60.00 ,$15.00 ,237.00
3534798,37.79946392,-122.4075566,2,$171.00 ,$75.00 ,643.20
105802,37.80153526,-122.4104445,6,$369.00 ,$125.00 ,1424.80
3288881,37.80558547,-122.4044002,6,$310.00 ,$150.00 ,1152.00
2120943,37.7998697,-122.4036819,2,$400.00 ,,1680.00
12987777,37.80507588,-122.4077516,4,$175.00 ,$200.00 ,535.00
6007925,37.79958329,-122.4062463,4,$350.00 ,,1470.00
1174537,37.80068025,-122.405491,4,$300.00 ,$100.00 ,1160.00
10733503,37.80109933,-122.4051111,6,"$1,450.00 ",,6090.00
3616082,37.80002203,-122.4054964,2,$350.00 ,$80.00 ,1390.00
10808569,37.80921819,-122.4097485,6,$300.00 ,,1260.00
15363297,37.80400318,-122.4128285,8,$125.00 ,$50.00 ,475.00
1174758,37.80101926,-122.4039535,2,$300.00 ,$100.00 ,1160.00
17513689,37.79987642,-122.4080253,4,$250.00 ,,1050.00
10594745,37.80289717,-122.4137292,5,$250.00 ,,1050.00
1026195,37.80023441,-122.4094952,1,$75.00 ,,315.00
9906353,37.79997318,-122.4070494,1,$95.00 ,$75.00 ,324.00
16754440,37.80449682,-122.41431,5,$350.00 ,,1470.00
13772403,37.79966613,-122.405314,4,$235.00 ,$149.00 ,838.00
6006021,37.80017041,-122.4026088,4,$385.00 ,$95.00 ,1522.00
7132809,37.80623166,-122.4085721,1,$73.00 ,$25.00 ,281.60
6662231,37.79878517,-122.405424,2,$90.00 ,$15.00 ,363.00
6661783,37.80128472,-122.4105096,2,$100.00 ,,420.00
485245,37.80332338,-122.4107557,2,$104.00 ,$30.00 ,406.80
10985925,37.80319162,-122.407416,2,$110.00 ,$75.00 ,387.00
13198842,37.80469303,-122.410738,2,$325.00 ,,1365.00
15157903,37.80338834,-122.4144318,3,$200.00 ,$40.00 ,800.00
7923146,37.80334234,-122.4080068,4,$425.00 ,$100.00 ,1685.00
13641058,37.8021992,-122.4126845,2,$160.00 ,$40.00 ,632.00
7677381,37.80098583,-122.4103209,2,$98.00 ,$25.00 ,386.60
9906888,37.79978939,-122.4076189,1,$50.00 ,,210.00
6912869,37.80449641,-122.4136115,3,$100.00 ,$35.00 ,385.00
9495579,37.79914767,-122.4063326,2,$95.00 ,,399.00
12050886,37.7994046,-122.4073993,3,$275.00 ,$175.00 ,980.00
14868908,37.8050098,-122.4124011,12,$150.00 ,$75.00 ,555.00
10658210,37.80232529,-122.4115847,8,$625.00 ,,2625.00
8064432,37.80280247,-122.4132409,4,$575.00 ,$150.00 ,2265.00
9495318,37.79933922,-122.4060944,2,$95.00 ,,399.00
4670847,37.79892025,-122.4040845,4,$38.00 ,,159.60
958700,37.80055921,-122.4051993,4,$199.00 ,$60.00 ,775.80
9494726,37.79873205,-122.4040796,2,$95.00 ,,399.00
8675466,37.79975313,-122.4058097,4,$250.00 ,$50.00 ,1000.00
10412144,37.80395117,-122.4149952,2,$250.00 ,,1050.00
15917054,37.80335434,-122.4133539,2,$175.00 ,$150.00 ,585.00
1678763,37.80394628,-122.4121367,4,$200.00 ,$95.00 ,745.00
138619,37.79835394,-122.404197,3,$300.00 ,$100.00 ,1160.00
6675827,37.80605167,-122.4089253,1,$200.00 ,,840.00
12410151,37.79855328,-122.4075299,5,$465.00 ,$125.00 ,1828.00
10837940,37.7991887,-122.4050255,3,$399.00 ,$99.00 ,1576.80
10919775,37.80119299,-122.4111839,4,"$1,400.00 ",,5880.00
4890230,37.7987506,-122.4047565,4,$38.00 ,,159.60
13344295,37.80023589,-122.4055744,2,$149.00 ,$40.00 ,585.80
15097340,37.80534503,-122.4126105,5,$400.00 ,,1680.00
16587632,37.79983496,-122.4039383,2,$189.00 ,$70.00 ,723.80
4464347,37.79891369,-122.4061133,4,$38.00 ,,159.60
4430996,37.79874763,-122.4054396,2,$95.00 ,,399.00
14697748,37.80278336,-122.4094443,4,$268.00 ,$125.00 ,1000.60
10930621,37.80166309,-122.4108697,4,$600.00 ,,2520.00
17603182,37.80472094,-122.4086221,4,$195.00 ,$90.00 ,729.00
10888291,37.80433695,-122.4116338,2,$99.00 ,$100.00 ,315.80
12982866,37.80308462,-122.4128209,2,$89.00 ,$20.00 ,353.80
2447950,37.80471031,-122.4146296,4,$175.00 ,,735.00
10902078,37.80076184,-122.4089565,2,$300.00 ,,1260.00
12212126,37.7986295,-122.4061094,2,$85.00 ,$15.00 ,342.00
11553658,37.80185443,-122.4069379,2,$84.00 ,,352.80
562593,37.80043167,-122.4054254,4,$200.00 ,$75.00 ,765.00
4759937,37.79905068,-122.4069473,2,$175.00 ,$70.00 ,665.00
1137106,37.80437461,-122.4106385,6,$550.00 ,$175.00 ,2135.00
11584043,37.79923316,-122.405415,4,$298.00 ,$120.00 ,1131.60
115242,37.80559972,-122.4082609,4,$140.00 ,$135.00 ,453.00
14883150,37.80411345,-122.4110506,4,$350.00 ,$75.00 ,1395.00
4607177,37.80154019,-122.4048102,2,$215.00 ,$75.00 ,828.00
7067681,37.79845009,-122.4047763,4,$38.00 ,,159.60
15822507,37.80535751,-122.4127751,5,$125.00 ,$60.00 ,465.00
7968749,37.80332149,-122.4078181,1,$300.00 ,,1260.00
17176510,37.80205345,-122.4116364,3,$97.00 ,,407.40
15478431,37.80728248,-122.4105711,4,$114.00 ,$35.00 ,443.80
16439219,37.79971382,-122.407554,2,$65.00 ,$50.00 ,223.00
16256559,37.80491919,-122.413096,2,$165.00 ,$40.00 ,653.00
9497588,37.79913609,-122.4044363,3,$99.00 ,,415.80
14684733,37.80062753,-122.4060789,3,$183.00 ,$75.00 ,693.60
15194320,37.80238793,-122.4100413,1,$55.00 ,$20.00 ,211.00
3905190,37.79963389,-122.4062527,4,$550.00 ,,2310.00
1693257,37.79967276,-122.4055669,2,$106.00 ,$100.00 ,345.20
284934,37.80393648,-122.4060252,4,$350.00 ,$150.00 ,1320.00
7116305,37.80776679,-122.4167065,4,$184.00 ,$65.00 ,707.80
7181819,37.80430678,-122.4123408,1,$95.00 ,$25.00 ,374.00
7067087,37.7992574,-122.4047635,4,$38.00 ,,159.60
10825140,37.80196535,-122.4077696,6,$250.00 ,$50.00 ,1000.00
6188428,37.80860057,-122.41447,6,$525.00 ,$50.00 ,2155.00
3182798,37.80738324,-122.4094443,4,$208.00 ,$60.00 ,813.60
10961121,37.80167922,-122.4052656,4,$500.00 ,,2100.00
8524982,37.80301726,-122.4102498,2,$175.00 ,$25.00 ,710.00
17981691,37.79838697,-122.4048311,1,$148.00 ,,621.60
180212,37.80269686,-122.4106114,7,$650.00 ,$150.00 ,2580.00
17434782,37.80884749,-122.4149903,2,$179.00 ,$20.00 ,731.80
9504910,37.79856345,-122.4042868,3,$195.00 ,$85.00 ,734.00
4887587,37.79897822,-122.4061962,2,$83.00 ,,348.60
8652929,37.80572353,-122.4079979,1,$140.00 ,$60.00 ,528.00
7115664,37.80722537,-122.4162012,5,$215.00 ,$65.00 ,838.00
17417018,37.80084662,-122.4108357,2,$95.00 ,$60.00 ,339.00
643918,37.8003938,-122.4066899,4,$225.00 ,$125.00 ,820.00
9150693,37.79900162,-122.4040308,2,$85.00 ,$15.00 ,342.00
4902365,37.7993326,-122.4062857,4,$38.00 ,,159.60
4182201,37.80288829,-122.4110802,8,$450.00 ,$175.00 ,1715.00
957584,37.80228263,-122.4060615,7,$999.00 ,$180.00 ,4015.80
12176844,37.79878042,-122.4035596,6,$550.00 ,$200.00 ,2110.00
14893922,37.80486405,-122.4079658,1,"$9,999.00 ",,41995.80
1082423,37.80303257,-122.4099049,5,$600.00 ,$150.00 ,2370.00
15068542,37.80227952,-122.4069805,2,$150.00 ,$40.00 ,590.00
7914478,37.80285964,-122.4112536,1,$400.00 ,,1680.00
10105584,37.80516467,-122.4086683,3,$300.00 ,$80.00 ,1180.00
308885,37.79954216,-122.4067874,4,$200.00 ,$75.00 ,765.00
14534529,37.80535779,-122.4091008,4,$900.00 ,$95.00 ,3685.00
15157053,37.80157817,-122.410159,2,$75.00 ,$30.00 ,285.00
17891623,37.80725258,-122.4194579,4,$250.00 ,$50.00 ,1000.00
657121,37.80264458,-122.4104635,6,$799.00 ,$100.00 ,3255.80
10988358,37.80143941,-122.4071775,5,$350.00 ,,1470.00
5751316,37.80483817,-122.4088777,6,"$1,400.00 ",$150.00 ,5730.00
1574848,37.80145896,-122.4038798,2,$150.00 ,$20.00 ,610.00
17924331,37.79896902,-122.40582,2,$319.00 ,$125.00 ,1214.80
10827305,37.80535797,-122.4082354,8,"$1,500.00 ",,6300.00
794815,37.80416052,-122.4120675,1,$350.00 ,$150.00 ,1320.00
6586433,37.80001323,-122.4045427,1,$149.00 ,$99.00 ,526.80
15941682,37.79888529,-122.4060525,2,$120.00 ,$20.00 ,484.00
1589361,37.80271397,-122.4129187,2,$175.00 ,$80.00 ,655.00
4526415,37.80209539,-122.4102026,2,$95.00 ,$75.00 ,324.00
11190379,37.80227702,-122.4069061,6,$600.00 ,$128.00 ,2392.00
3093543,37.81030633,-122.476422,2,$105.00 ,$50.00 ,391.00
1411264,37.78987079,-122.4690077,2,$250.00 ,$65.00 ,985.00
15633396,37.79347438,-122.4479371,6,$800.00 ,,3360.00
1961076,37.79559571,-122.4498702,7,"$1,500.00 ",$400.00 ,5900.00
16443050,37.80656371,-122.4487621,2,$70.00 ,,294.00
5686550,37.80229056,-122.4587997,3,$699.00 ,,2935.80
10733315,37.79156675,-122.4178411,4,$400.00 ,,1680.00
10970070,37.79218099,-122.4185609,4,$225.00 ,$100.00 ,845.00
17253212,37.79328328,-122.4105391,1,$150.00 ,,630.00
8926150,37.79583665,-122.4104827,4,$145.00 ,$85.00 ,524.00
11973518,37.7938304,-122.4182835,2,$129.00 ,$65.00 ,476.80
16070178,37.79251181,-122.4134364,2,$200.00 ,,840.00
14709616,37.79498971,-122.4176116,3,$245.00 ,,1029.00
3830608,37.79060297,-122.4136458,5,$209.00 ,,877.80
700928,37.78901529,-122.4206332,6,$375.00 ,,1575.00
8598745,37.79119007,-122.420715,1,$85.00 ,$20.00 ,337.00
1668180,37.79423328,-122.4162211,4,$275.00 ,,1155.00
3710477,37.790434,-122.4188951,2,$95.00 ,,399.00
12972437,37.79101527,-122.4122448,5,$325.00 ,$85.00 ,1280.00
9433478,37.7942845,-122.413363,4,$175.00 ,$100.00 ,635.00
1110346,37.7914932,-122.4152878,2,$98.00 ,$60.00 ,351.60
717046,37.79096862,-122.4196439,4,$200.00 ,,840.00
11058546,37.79568722,-122.4109485,2,$200.00 ,,840.00
1530745,37.7958851,-122.4114515,2,$300.00 ,$90.00 ,1170.00
10813172,37.79607459,-122.4120814,2,$300.00 ,,1260.00
6585994,37.79030266,-122.4127271,2,$190.00 ,$100.00 ,698.00
9201385,37.79291263,-122.4154393,2,$125.00 ,$80.00 ,445.00
10436203,37.79126694,-122.4134826,4,"$1,100.00 ",,4620.00
3522119,37.79291508,-122.4177573,2,$200.00 ,$45.00 ,795.00
13418070,37.79124176,-122.4181094,1,$85.00 ,$40.00 ,317.00
15040002,37.79419657,-122.4186386,4,$345.00 ,$100.00 ,1349.00
8322485,37.7931553,-122.4175692,1,$125.00 ,,525.00
2441167,37.79402874,-122.4139536,2,$100.00 ,$58.00 ,362.00
15493989,37.79272434,-122.4182977,4,$185.00 ,,777.00
2757282,37.79232196,-122.4157758,4,$190.00 ,,798.00
4881805,37.79160619,-122.4151212,6,$450.00 ,$100.00 ,1790.00
1539373,37.79018105,-122.4117831,2,$200.00 ,$80.00 ,760.00
10861735,37.79253474,-122.4106125,1,$250.00 ,,1050.00
13407713,37.79157499,-122.4167532,2,$119.00 ,$50.00 ,449.80
13548606,37.79378643,-122.4175436,1,$95.00 ,$40.00 ,359.00
