id,latitude,longitude,square_feet,price,review_scores_rating
15215678,37.73868697,-122.4217959,,$125.00 ,98
7762483,37.74127619,-122.4226032,,$140.00 ,
1273125,37.74577249,-122.4168684,,$325.00 ,100
5749969,37.74687446,-122.4052707,,$130.00 ,80
15641829,37.74577872,-122.4206912,,$75.00 ,95
16831064,37.74499546,-122.4081245,,$88.00 ,100
7810254,37.7409455,-122.4212424,,$320.00 ,100
16870072,37.74158253,-122.4093809,,$210.00 ,100
10454632,37.7475363,-122.4057842,,$99.00 ,100
14805637,37.74585959,-122.415928,,$150.00 ,100
13436680,37.74544138,-122.4195586,,$200.00 ,100
4365969,37.73355176,-122.4309991,,$130.00 ,99
10840593,37.73990087,-122.417461,,$185.00 ,91
9387084,37.74497044,-122.4207451,,$99.00 ,98
4483550,37.74792322,-122.4212575,,$173.00 ,
10946042,37.74618515,-122.4234306,,$180.00 ,40
17721775,37.74402914,-122.4121014,,$250.00 ,
10791348,37.73867579,-122.4147452,,$250.00 ,
10365342,37.74117056,-122.4081381,,$235.00 ,100
15182184,37.74709037,-122.4241563,,$750.00 ,
3123536,37.7439386,-122.4075034,,$125.00 ,97
10889404,37.7392254,-122.4163809,,$800.00 ,
16984271,37.73860887,-122.4159446,,$350.00 ,100
8034027,37.7456354,-122.4188586,,$55.00 ,
2254974,37.73281394,-122.4142511,,$140.00 ,99
15252502,37.74361298,-122.4226154,,$675.00 ,
1382807,37.7445029,-122.408473,,$245.00 ,100
8153202,37.74391421,-122.4087121,,$275.00 ,
6560870,37.74814219,-122.4080592,,$135.00 ,100
1157129,37.74089001,-122.4228356,,$214.00 ,100
648086,37.74037871,-122.4175453,150,$79.00 ,96
381217,37.74497989,-122.4192683,,$102.00 ,94
6317778,37.73837889,-122.4108381,,$149.00 ,
13157125,37.73982215,-122.4177463,,$99.00 ,100
15223506,37.7416701,-122.413459,,$250.00 ,
9187534,37.74607757,-122.4175334,,$350.00 ,99
14116042,37.74032559,-122.4135635,,$150.00 ,89
14804950,37.74569204,-122.4175826,,$110.00 ,98
1959880,37.73997864,-122.4127131,,$95.00 ,95
15919029,37.73355638,-122.4137547,,$175.00 ,
10839226,37.742061,-122.4204015,,$400.00 ,
238658,37.73553224,-122.4195943,90,$72.00 ,88
5998790,37.74011263,-122.4199275,,$80.00 ,95
16868894,37.74258872,-122.4231176,,$180.00 ,
4285232,37.74726584,-122.4055121,,$135.00 ,97
5826030,37.73540517,-122.4241359,,$135.00 ,
9119191,37.74663778,-122.4138233,,$165.00 ,100
42408,37.7340436,-122.4178129,,$75.00 ,87
42403,37.7335583,-122.4185132,,$75.00 ,92
9577881,37.74733014,-122.4106334,,$176.00 ,
2001534,37.74000551,-122.4221918,,$248.00 ,100
796017,37.73197892,-122.4229186,2000,$71.00 ,100
16032599,37.73516555,-122.4258589,,$82.00 ,100
13848713,37.73847339,-122.4145597,,$98.00 ,100
11494067,37.74072799,-122.4180006,,$142.00 ,100
4022889,37.74350385,-122.4208373,,$355.00 ,90
365275,37.73501222,-122.4204465,,$95.00 ,88
7939511,37.74576292,-122.4154345,,$95.00 ,98
17402726,37.7408353,-122.4109006,,$128.00 ,
16688738,37.74688936,-122.4157787,,$70.00 ,
15787590,37.73637323,-122.422871,,$200.00 ,
16228141,37.73842196,-122.4241526,,$50.00 ,96
16704550,37.74636164,-122.4072947,,$185.00 ,100
12214846,37.74647323,-122.4154032,,$90.00 ,95
823380,37.7431669,-122.4086698,,$300.00 ,98
16276214,37.74771154,-122.4187071,,$150.00 ,100
6512986,37.74271791,-122.4095618,,$200.00 ,98
11100926,37.73658006,-122.4203454,,$100.00 ,100
10394948,37.73784583,-122.4198392,,$100.00 ,
9505119,37.73302262,-122.4224202,,$250.00 ,
8310831,37.74769931,-122.4242296,,$850.00 ,
57561,37.74720292,-122.4144302,700,$175.00 ,92
13223141,37.74234856,-122.4136051,,$125.00 ,98
41172,37.74082734,-122.4176301,,$129.00 ,97
3895335,37.73670732,-122.4144243,,$90.00 ,93
12935388,37.73855035,-122.4213729,,$350.00 ,100
531151,37.73495517,-122.4165589,,$349.00 ,98
6529234,37.74448502,-122.4103337,,$109.00 ,96
17403298,37.74052945,-122.4095481,,$132.00 ,100
15549801,37.74362054,-122.4090002,,$129.00 ,100
132441,37.73973681,-122.4229943,,$89.00 ,94
2608516,37.74272967,-122.4082956,,$199.00 ,98
13148133,37.73790311,-122.41649,,$220.00 ,97
7544803,37.73782786,-122.4134155,,$400.00 ,100
17753503,37.73590833,-122.4106919,,$65.00 ,
7054427,37.74486215,-122.4179531,,$329.00 ,88
4480958,37.74589946,-122.4141851,,$240.00 ,96
1039779,37.74143581,-122.4138262,,$89.00 ,89
14673134,37.73721651,-122.422645,,$175.00 ,100
9166136,37.74315477,-122.4225985,,$100.00 ,100
9362682,37.74390717,-122.4189146,,$150.00 ,96
12037978,37.74376822,-122.4182779,,$208.00 ,96
8474452,37.73391201,-122.4290058,,$109.00 ,98
11434490,37.74057983,-122.4158058,,$200.00 ,99
11181016,37.74315813,-122.419136,,$325.00 ,98
1524346,37.7450877,-122.4161126,,$165.00 ,99
59702,37.74208535,-122.414088,,$150.00 ,98
8117174,37.74663177,-122.4072579,,$299.00 ,98
1056688,37.7472755,-122.4175,3,$600.00 ,96
4710280,37.74325405,-122.4163931,,$185.00 ,97
958331,37.73963081,-122.4227381,,$121.00 ,91
3578499,37.73839679,-122.4149882,,$149.00 ,96
16227942,37.73693194,-122.424212,,$55.00 ,98
467507,37.74686781,-122.4096444,,$145.00 ,98
16868984,37.74189143,-122.4212389,,$110.00 ,90
1613321,37.73697111,-122.418295,,$130.00 ,83
6020579,37.73522501,-122.4140353,,$250.00 ,100
12815012,37.74679437,-122.4049524,,$500.00 ,100
12360520,37.74161928,-122.4205609,,$265.00 ,
1336450,37.74591992,-122.4199705,,$190.00 ,95
6495004,37.73923318,-122.4102107,,$215.00 ,90
10415142,37.73526797,-122.4193071,,$150.00 ,
629475,37.74510302,-122.4153037,,$350.00 ,97
12835527,37.73576925,-122.4167178,,$100.00 ,99
16006015,37.73575479,-122.4271423,,$100.00 ,100
1574191,37.74009564,-122.423459,,$500.00 ,97
10106139,37.74201598,-122.412922,,$79.00 ,97
646275,37.74711188,-122.4178095,,$149.00 ,94
23611,37.74556319,-122.4120681,,$95.00 ,98
5582695,37.74397043,-122.4166116,,$399.00 ,100
8969307,37.73944631,-122.4166747,,$150.00 ,100
531504,37.7428716,-122.4188422,,$200.00 ,89
5536512,37.74267565,-122.4209175,,$123.00 ,98
2754912,37.74621195,-122.4102789,,$65.00 ,94
6609509,37.74117604,-122.4158995,,$400.00 ,90
5167688,37.74653155,-122.40797,,$145.00 ,97
10948228,37.74097994,-122.4206142,,$450.00 ,
2223743,37.73727937,-122.4157049,,$110.00 ,92
17250603,37.74552624,-122.4234237,,$410.00 ,100
5858,37.74511233,-122.4210179,,$235.00 ,98
2037464,37.74016062,-122.4146982,,$300.00 ,100
5002958,37.74115488,-122.4077618,,$150.00 ,98
8443583,37.74039692,-122.414053,,$495.00 ,100
15806021,37.73317175,-122.4318405,,$150.00 ,
9335892,37.7443004,-122.4207411,,$121.00 ,96
5620627,37.74410451,-122.416493,,$165.00 ,96
4533652,37.74088781,-122.4120985,,$109.00 ,98
14342687,37.74163878,-122.4139259,,$140.00 ,100
2518781,37.74220144,-122.4199166,,$164.00 ,96
9525734,37.74235743,-122.4167877,,$95.00 ,96
16813360,37.74772087,-122.4231938,,$350.00 ,
6784867,37.74486024,-122.4220966,,$89.00 ,97
6688004,37.74256808,-122.4135912,,$110.00 ,95
17764085,37.74103489,-122.4148369,,$146.00 ,
7854509,37.74278485,-122.4195976,,$155.00 ,96
4540731,37.73241967,-122.4264024,,$125.00 ,98
1275748,37.74795474,-122.4073787,,$550.00 ,
12867911,37.74827746,-122.4096091,,$80.00 ,
12343600,37.74340913,-122.4131749,,$225.00 ,88
13605167,37.74356427,-122.4202952,,$110.00 ,
1579304,37.73751153,-122.4132906,,$425.00 ,100
3283236,37.74475492,-122.413088,,$200.00 ,100
17149658,37.74474683,-122.411316,,$150.00 ,
6560014,37.74543643,-122.4183564,,$129.00 ,100
9389099,37.74523085,-122.4134373,,$399.00 ,97
15745436,37.74515078,-122.4202365,,$120.00 ,100
71645,37.74577519,-122.408412,175,$109.00 ,96
7034854,37.74071319,-122.423581,,$275.00 ,
783633,37.7367391,-122.413224,,$77.00 ,95
1203172,37.74319972,-122.4093587,,$143.00 ,95
6396841,37.74101156,-122.4182951,,$50.00 ,98
840986,37.74640856,-122.4116278,,$145.00 ,98
17830600,37.74829344,-122.4059568,,$175.00 ,
870705,37.74150975,-122.4230839,,$360.00 ,96
4936367,37.73581977,-122.4151772,,$92.00 ,96
2545771,37.7345714,-122.4112708,,$275.00 ,100
16208487,37.74142886,-122.414277,,$170.00 ,100
1970756,37.74003647,-122.4208357,,$135.00 ,91
379418,37.7458698,-122.4162628,,$330.00 ,94
9066717,37.7475512,-122.4148674,,$145.00 ,94
6822070,37.74096325,-122.4165648,,$159.00 ,95
8555019,37.73266776,-122.428039,,$499.00 ,
702819,37.74408479,-122.4099181,,$129.00 ,97
2904128,37.74086139,-122.4130015,,$200.00 ,98
11376272,37.74324239,-122.419149,,$125.00 ,100
17159806,37.74664903,-122.4153682,,$150.00 ,
15102053,37.73407543,-122.4200295,,$99.00 ,90
10783028,37.73425927,-122.4220033,,$950.00 ,
10835440,37.73831908,-122.415496,,$90.00 ,98
2987484,37.73846252,-122.4175531,,$200.00 ,100
6558237,37.74439306,-122.4211594,,$90.00 ,97
13866235,37.73589779,-122.42246,,$87.00 ,100
14141746,37.74073076,-122.422883,,$350.00 ,
13652971,37.74694995,-122.4096252,,$117.00 ,98
6115685,37.74432064,-122.4128547,,$140.00 ,100
7691523,37.74181821,-122.4234906,,$350.00 ,
8655125,37.73638426,-122.419366,,$360.00 ,95
17551632,37.74688384,-122.4202169,,$60.00 ,97
11063519,37.74168282,-122.4084328,,$149.00 ,96
11379406,37.7362041,-122.4133682,,$95.00 ,
7493513,37.7399718,-122.4128509,,$301.00 ,100
17372360,37.74392388,-122.4228561,,$53.00 ,
6923940,37.73996942,-122.4164353,,$190.00 ,93
14043281,37.73881277,-122.4126519,,$400.00 ,96
17175619,37.7468857,-122.4059613,,$375.00 ,
10703897,37.74435081,-122.4215917,,$300.00 ,
6439768,37.7387817,-122.4097669,,$250.00 ,97
6165516,37.73618989,-122.4183146,,$299.00 ,98
4142783,37.74623451,-122.409546,,$65.00 ,70
14911610,37.73603598,-122.4124385,,$150.00 ,
10230060,37.74898481,-122.4042121,,$89.00 ,
7181279,37.73378961,-122.4155581,,$125.00 ,91
1226596,37.73488902,-122.426413,,$89.00 ,92
7197549,37.74441895,-122.4118304,,$225.00 ,
15915145,37.74706184,-122.4127454,,$200.00 ,100
1397537,37.74727074,-122.4151685,,$250.00 ,92
8542341,37.7348262,-122.4186042,,$120.00 ,100
16323334,37.74518968,-122.4078795,,$70.00 ,
4476390,37.73366076,-122.4271038,,$100.00 ,86
2984463,37.74753058,-122.4212898,,$145.00 ,97
7065061,37.74194709,-122.4169088,,$150.00 ,100
10653901,37.74685201,-122.4070293,,$199.00 ,100
3569750,37.74670905,-122.4056854,,$155.00 ,97
479415,37.73962418,-122.4148392,,$225.00 ,90
16334789,37.73761546,-122.4132913,,$75.00 ,100
17157585,37.74061288,-122.4116486,,$95.00 ,100
17305040,37.74614764,-122.4086937,,$130.00 ,98
9275612,37.74392434,-122.4218061,,$625.00 ,100
6541447,37.7458821,-122.4149014,,$150.00 ,
199480,37.74556737,-122.4118731,140,$90.00 ,98
5980518,37.7469596,-122.4074256,,$110.00 ,90
3571735,37.73640249,-122.4240215,,$49.00 ,
16334849,37.74800228,-122.4092393,,$45.00 ,100
5914638,37.74663757,-122.4104382,,$200.00 ,98
17574753,37.73338507,-122.4235202,,$150.00 ,100
8848449,37.74828681,-122.404856,,$120.00 ,95
5005492,37.7457956,-122.4196862,,$120.00 ,
10732591,37.74028706,-122.4176147,,$900.00 ,
17777707,37.73826414,-122.4137662,,$200.00 ,
4344298,37.73762558,-122.4239855,,$165.00 ,97
3475943,37.73687268,-122.4185151,,$187.00 ,98
9652136,37.74438773,-122.4067019,,$300.00 ,
137546,37.7470781,-122.4245638,,$102.00 ,96
10783702,37.73467771,-122.4226982,,$350.00 ,
10878084,37.743908,-122.4191629,,$290.00 ,
10864452,37.74286565,-122.4188058,,"$1,000.00 ",
17221442,37.73899332,-122.4236555,,$70.00 ,
6604564,37.7481769,-122.4188406,,$350.00 ,95
10766080,37.74767143,-122.4148241,,$135.00 ,92
561602,37.74520796,-122.4193844,360,$90.00 ,100
17720528,37.74452064,-122.4217213,,$135.00 ,
14841385,37.73807448,-122.4176351,,$130.00 ,
15565383,37.74310526,-122.4205597,,$260.00 ,
1884746,37.74314269,-122.4193128,,$200.00 ,100
10946513,37.74079619,-122.4134258,,$299.00 ,
9258941,37.74477754,-122.4214124,,$275.00 ,97
4093967,37.74436783,-122.4090353,,$129.00 ,97
394575,37.74248144,-122.4106881,500,$149.00 ,96
3376512,37.74172148,-122.4110711,,$250.00 ,97
830330,37.73918502,-122.4158973,,$135.00 ,93
13796550,37.73571332,-122.4267951,,$160.00 ,99
6292635,37.74311023,-122.4211206,,$195.00 ,94
15876545,37.74032998,-122.4110214,,$301.00 ,100
3263219,37.73509669,-122.4214071,,$165.00 ,100
13762975,37.74702116,-122.4151254,,$125.00 ,97
17809462,37.74714363,-122.4137451,,$100.00 ,100
690900,37.73711037,-122.4252933,,$155.00 ,100
16285937,37.74068625,-122.4167611,,$350.00 ,
14352624,37.74484166,-122.4186385,,$140.00 ,98
6045869,37.74752138,-122.4193831,,$195.00 ,94
11419262,37.73815654,-122.4161093,,$80.00 ,92
901892,37.74381139,-122.4202924,,$130.00 ,88
4559312,37.74755405,-122.423166,,$100.00 ,100
16073408,37.7383038,-122.4097394,,$90.00 ,97
10990428,37.74715,-122.4074522,,$95.00 ,97
16826528,37.74469297,-122.4058084,,$87.00 ,
8028540,37.74263387,-122.4188786,,$350.00 ,
15450184,37.73664771,-122.4235921,,$70.00 ,
820076,37.7349548,-122.4272365,1500,$79.00 ,90
16679880,37.79164746,-122.4059389,,$250.00 ,100
8353311,37.7946329,-122.4085715,,$150.00 ,67
16686565,37.7909466,-122.4067719,,$250.00 ,100
10040153,37.79160296,-122.406708,,$245.00 ,100
8210460,37.79194209,-122.4056325,,$114.00 ,60
10805884,37.79135996,-122.4061039,,$300.00 ,100
6583338,37.79094518,-122.4066592,,$179.00 ,88
17590329,37.79249099,-122.4076936,,$100.00 ,
9734189,37.79146936,-122.4061378,,$265.00 ,100
13641752,37.79103619,-122.4061867,,$200.00 ,
16741110,37.79140002,-122.4068122,,$122.00 ,90
10826536,37.79109637,-122.4073921,,$600.00 ,
13563897,37.79429937,-122.4088486,,$100.00 ,91
6586095,37.79170747,-122.4064927,,$179.00 ,100
15875731,37.79155295,-122.4060088,,$65.00 ,100
15302207,37.79152112,-122.4059866,,$150.00 ,
15482268,37.7940877,-122.4080619,,$225.00 ,91
2621402,37.79661894,-122.4081191,,$300.00 ,100
16135757,37.79131022,-122.4063254,,$250.00 ,
13533012,37.79102367,-122.4067339,,$250.00 ,
3506870,37.79078531,-122.4061592,,$229.00 ,100
3767600,37.79202985,-122.4074612,,$320.00 ,95
16490343,37.79170333,-122.4067515,,$225.00 ,100
6585312,37.79153402,-122.4089976,,$110.00 ,100
6453650,37.79138492,-122.4061188,,$300.00 ,
11532560,37.79084447,-122.4061188,,$179.00 ,100
16693440,37.79121392,-122.4061063,,$250.00 ,100
11450526,37.79099158,-122.4061988,,$250.00 ,95
3826011,37.79233997,-122.4068964,,$206.00 ,97
16738804,37.79157845,-122.4067284,,$152.00 ,100
474001,37.79471952,-122.4051877,,$29.00 ,100
15843086,37.79151184,-122.4066806,,$298.00 ,20
17833625,37.79062049,-122.4084168,,$275.00 ,
16689449,37.7916185,-122.407306,,$250.00 ,100
5666454,37.79095203,-122.4076922,,$110.00 ,80
10250606,37.79037287,-122.4081956,,$90.00 ,97
13318241,37.79152383,-122.4064362,,$150.00 ,85
8614819,37.7917123,-122.4087414,,"$10,000.00 ",
11015068,37.7927037,-122.4069313,,$110.00 ,87
16999142,37.7907962,-122.4067589,,$122.00 ,100
10729265,37.79051138,-122.4065392,,$145.00 ,100
15562020,37.79533996,-122.4076258,,$67.00 ,100
15021341,37.79158371,-122.4067165,,$275.00 ,93
10784723,37.79336199,-122.4054213,,$800.00 ,
10963158,37.79154143,-122.4064766,,$250.00 ,90
8408841,37.79321771,-122.4053831,,$22.00 ,
6008099,37.79102542,-122.4067634,,$169.00 ,95
17434603,37.79077018,-122.4067839,,$295.00 ,
8408931,37.79315633,-122.405857,,$19.00 ,
13487687,37.7915466,-122.4067508,,$210.00 ,90
11439599,37.79203548,-122.40618,,$117.00 ,80
17779803,37.79208596,-122.4085158,,$325.00 ,
9489459,37.79172316,-122.4065235,,$420.00 ,100
9489448,37.79156959,-122.4059043,,$565.00 ,100
11439120,37.79208689,-122.4061077,,$128.00 ,90
14946965,37.79088397,-122.4060463,,$275.00 ,100
4632383,37.79092386,-122.4064225,,$137.00 ,93
12004930,37.79215849,-122.4064963,,$123.00 ,100
10458874,37.79129717,-122.4072499,,$179.00 ,96
11481098,37.79153081,-122.4062378,,$179.00 ,100
11481093,37.79141198,-122.4061562,,$179.00 ,100
11481091,37.79088945,-122.4067763,,$179.00 ,90
15215720,37.79110104,-122.4081751,,$300.00 ,
15085183,37.79120748,-122.4060402,,$250.00 ,80
9973002,37.79085492,-122.405961,,$500.00 ,
16051262,37.79090177,-122.4072569,,$289.00 ,100
10840730,37.79104412,-122.4052994,,"$1,500.00 ",
15285456,37.79160813,-122.4064865,,$100.00 ,100
13396490,37.79168839,-122.4083327,,$175.00 ,100
9316584,37.79169857,-122.4073517,,$285.00 ,
206637,37.79290807,-122.4063746,,$29.00 ,80
12855014,37.79168835,-122.4062393,,$142.00 ,
10439036,37.79189202,-122.4066119,,$169.00 ,80
9464133,37.79223801,-122.4082688,,$375.00 ,80
7678243,37.79516208,-122.4060318,,$99.00 ,93
12854821,37.79091595,-122.4059982,,$142.00 ,
435390,37.79455322,-122.4060035,,$29.00 ,100
10439033,37.79103067,-122.4065212,,$179.00 ,100
435389,37.79418392,-122.4058186,,$29.00 ,100
435391,37.79478217,-122.4059171,,$29.00 ,96
5114942,37.79096616,-122.406768,,$285.00 ,
15716518,37.79116448,-122.4059325,,$175.00 ,90
15672672,37.79159767,-122.4063868,,$375.00 ,
10822516,37.79150192,-122.4059951,,$250.00 ,80
9774555,37.79144807,-122.4068015,,$265.00 ,100
9167652,37.79069575,-122.4085708,,$275.00 ,100
6662128,37.79780771,-122.4055447,,$95.00 ,83
16317597,37.79164373,-122.4059619,,$179.00 ,100
12854325,37.79089595,-122.4067086,,$187.00 ,
2935400,37.79110513,-122.4078201,,$90.00 ,100
14967576,37.79094806,-122.4066664,,$297.00 ,90
12854741,37.79146698,-122.4062333,,$187.00 ,
13082691,37.79263787,-122.404808,,$99.00 ,80
113211,37.79294123,-122.4065867,,$29.00 ,95
13884730,37.79152502,-122.4066066,,$90.00 ,100
16916342,37.79150679,-122.406293,,$122.00 ,90
16883568,37.79122162,-122.4078458,,$350.00 ,
9756521,37.79174936,-122.4066079,,$265.00 ,
9756513,37.7910451,-122.4063471,,$245.00 ,70
16686600,37.79078126,-122.4065546,,$250.00 ,100
10706423,37.79137041,-122.4060569,,$80.00 ,85
13982554,37.79175198,-122.4062852,,$165.00 ,93
11068548,37.79148415,-122.4067922,,$275.00 ,
15678690,37.79141528,-122.40684,,$250.00 ,
15079866,37.79097695,-122.4063799,,$500.00 ,
13277077,37.79798835,-122.4054699,,$55.00 ,
10458879,37.79149138,-122.4061672,,$179.00 ,90
16721389,37.79115661,-122.4060972,,$122.00 ,100
16652856,37.79641191,-122.4097811,,$149.00 ,83
15534642,37.79136417,-122.4062361,,$99.00 ,
842269,37.79359559,-122.405764,,$29.00 ,97
11439405,37.79202417,-122.405851,,$138.00 ,93
8310040,37.79115457,-122.4074829,,$200.00 ,
9342219,37.79140468,-122.4064159,,$500.00 ,
13703611,37.79093385,-122.4063979,,$250.00 ,
15849881,37.791146,-122.4066676,,$138.00 ,100
11377034,37.79107977,-122.4063727,,$179.00 ,96
11377038,37.7911196,-122.4060809,,$179.00 ,100
13018159,37.791256,-122.4067338,,$185.00 ,
17823547,37.7911895,-122.406534,,$225.00 ,
11768502,37.79121955,-122.4061045,,$200.00 ,90
14610133,37.79721118,-122.4079814,,$88.00 ,100
8407352,37.7908853,-122.4065476,,$300.00 ,
14980726,37.79157299,-122.4064721,,$250.00 ,80
10963865,37.79151869,-122.4067413,,$300.00 ,100
10455233,37.79161924,-122.4058877,,$165.00 ,
9605720,37.79576339,-122.4073768,,$349.00 ,95
13226259,37.79101714,-122.4059452,,$129.00 ,
1478914,37.79079815,-122.4084892,,$259.00 ,97
13014156,37.79138103,-122.4084414,,$220.00 ,93
9734419,37.79170545,-122.4061588,,$265.00 ,90
10126149,37.79220652,-122.4078226,,$650.00 ,
748211,37.79069276,-122.4085402,,$85.00 ,100
10765781,37.79313112,-122.4048186,,$36.00 ,
10766249,37.793389,-122.4058264,,$39.00 ,
13453019,37.79041319,-122.4084076,,$100.00 ,100
11043803,37.79145669,-122.4063843,,$250.00 ,100
17495199,37.79158129,-122.4078149,,$94.00 ,100
10942415,37.79066398,-122.408334,,$300.00 ,
14828948,37.79093002,-122.4078879,,$70.00 ,
16860517,37.79117349,-122.4064287,,$122.00 ,100
9651543,37.7916975,-122.4062386,,$265.00 ,
17482972,37.79079367,-122.4066081,,$189.00 ,
17188050,37.79140056,-122.4068817,,$115.00 ,
16392395,37.79119033,-122.4064954,,$228.00 ,100
16599400,37.79135426,-122.4064583,,$350.00 ,
6373849,37.79129326,-122.4076259,,$109.00 ,87
7291294,37.79150571,-122.4065991,,$215.00 ,
10633441,37.79100348,-122.4085049,,$195.00 ,100
14631114,37.79121302,-122.40626,,$350.00 ,
16260046,37.79676252,-122.406823,,$120.00 ,
11436683,37.79116283,-122.4061204,,$124.00 ,
1618880,37.80202786,-122.4102421,,$250.00 ,100
4417901,37.79928797,-122.4062968,,$95.00 ,90
7760015,37.80779007,-122.4124178,,$260.00 ,
5272750,37.79873501,-122.404283,,$99.00 ,90
10728546,37.79998187,-122.4079799,,$185.00 ,
15194432,37.80121793,-122.4084412,,$55.00 ,90
10610594,37.80264123,-122.4058455,,"$1,350.00 ",
7205925,37.80164358,-122.4080088,,$425.00 ,100
4567295,37.80431029,-122.4137736,,$300.00 ,100
32802,37.79834682,-122.4046102,,$195.00 ,99
4518031,37.79938244,-122.4054875,,$38.00 ,92
7998127,37.80636679,-122.4081772,,$150.00 ,
4120530,37.79949681,-122.4050025,,$250.00 ,95
6421909,37.80096802,-122.4071934,,$295.00 ,100
7343277,37.79909017,-122.4063149,,$38.00 ,97
17175739,37.80356512,-122.4133781,,$390.00 ,97
12270642,37.79924819,-122.4045964,,$69.00 ,92
5749798,37.80181081,-122.4067249,,$180.00 ,100
8240368,37.80076507,-122.404055,,$525.00 ,
9133739,37.80210559,-122.4070772,,$85.00 ,95
644091,37.80329164,-122.407077,,$300.00 ,99
16497229,37.80486904,-122.4137725,,$67.00 ,94
3722574,37.80318161,-122.4086595,,$150.00 ,93
4897143,37.79926264,-122.4043223,,$38.00 ,92
4519780,37.79882906,-122.4047389,,$38.00 ,94
1488584,37.80059304,-122.4053179,,$800.00 ,100
734839,37.80152616,-122.4094002,,$330.00 ,99
13927209,37.80332554,-122.411042,,$250.00 ,100
1177752,37.80462963,-122.4131476,,$198.00 ,95
4887475,37.79872137,-122.4041221,,$83.00 ,94
1504609,37.80037274,-122.4050091,,$229.00 ,95
4519757,37.79893943,-122.4059606,,$38.00 ,93
10745682,37.80036797,-122.4071756,,$350.00 ,100
7699603,37.8020223,-122.4104116,,$150.00 ,85
15733592,37.80214195,-122.4090156,,$159.00 ,100
11297447,37.79849182,-122.4040734,,$69.00 ,97
5788099,37.79911364,-122.4056678,,$625.00 ,98
7115191,37.80680826,-122.4160652,,$185.00 ,86
15194176,37.80155754,-122.4100754,,$55.00 ,95
3534845,37.79975986,-122.4075555,,$246.00 ,76
8163114,37.80082916,-122.4052129,,$175.00 ,95
10749998,37.80119004,-122.4078635,,$650.00 ,
14505006,37.80159003,-122.4028113,,$195.00 ,100
12750864,37.80436752,-122.4058908,,$135.00 ,100
4902444,37.79845076,-122.4044535,,$38.00 ,93
2657854,37.80229366,-122.4051339,,$133.00 ,85
14355639,37.8054954,-122.4131592,,$181.00 ,98
17943479,37.80147346,-122.4057109,,$89.00 ,
1159284,37.80390492,-122.4066082,1200,$255.00 ,93
3534885,37.7999717,-122.4080397,,$243.00 ,73
16134193,37.80142379,-122.4078824,,$250.00 ,100
13958482,37.80389706,-122.4039538,,$170.00 ,
17651619,37.80462628,-122.4153648,,$60.00 ,100
3534798,37.79946392,-122.4075566,,$171.00 ,75
105802,37.80153526,-122.4104445,1300,$369.00 ,94
3288881,37.80558547,-122.4044002,,$310.00 ,88
2120943,37.7998697,-122.4036819,,$400.00 ,93
12987777,37.80507588,-122.4077516,,$175.00 ,97
6007925,37.79958329,-122.4062463,,$350.00 ,80
1174537,37.80068025,-122.405491,,$300.00 ,96
10733503,37.80109933,-122.4051111,,"$1,450.00 ",
3616082,37.80002203,-122.4054964,,$350.00 ,97
10808569,37.80921819,-122.4097485,,$300.00 ,
15363297,37.80400318,-122.4128285,,$125.00 ,98
1174758,37.80101926,-122.4039535,,$300.00 ,100
17513689,37.79987642,-122.4080253,,$250.00 ,
10594745,37.80289717,-122.4137292,,$250.00 ,
1026195,37.80023441,-122.4094952,,$75.00 ,95
9906353,37.79997318,-122.4070494,,$95.00 ,100
16754440,37.80449682,-122.41431,,$350.00 ,100
13772403,37.79966613,-122.405314,,$235.00 ,91
6006021,37.80017041,-122.4026088,,$385.00 ,100
7132809,37.80623166,-122.4085721,,$73.00 ,93
6662231,37.79878517,-122.405424,,$90.00 ,86
6661783,37.80128472,-122.4105096,,$100.00 ,
485245,37.80332338,-122.4107557,,$104.00 ,98
10985925,37.80319162,-122.407416,,$110.00 ,
13198842,37.80469303,-122.410738,,$325.00 ,
15157903,37.80338834,-122.4144318,,$200.00 ,100
7923146,37.80334234,-122.4080068,,$425.00 ,98
13641058,37.8021992,-122.4126845,,$160.00 ,94
7677381,37.80098583,-122.4103209,,$98.00 ,
9906888,37.79978939,-122.4076189,,$50.00 ,
6912869,37.80449641,-122.4136115,,$100.00 ,100
9495579,37.79914767,-122.4063326,,$95.00 ,91
12050886,37.7994046,-122.4073993,,$275.00 ,80
14868908,37.8050098,-122.4124011,,$150.00 ,97
10658210,37.80232529,-122.4115847,,$625.00 ,
8064432,37.80280247,-122.4132409,,$575.00 ,100
9495318,37.79933922,-122.4060944,,$95.00 ,95
4670847,37.79892025,-122.4040845,,$38.00 ,91
958700,37.80055921,-122.4051993,,$199.00 ,92
9494726,37.79873205,-122.4040796,,$95.00 ,96
8675466,37.79975313,-122.4058097,,$250.00 ,100
10412144,37.80395117,-122.4149952,,$250.00 ,91
15917054,37.80335434,-122.4133539,,$175.00 ,
1678763,37.80394628,-122.4121367,,$200.00 ,91
138619,37.79835394,-122.404197,,$300.00 ,86
6675827,37.80605167,-122.4089253,,$200.00 ,100
12410151,37.79855328,-122.4075299,,$465.00 ,95
10837940,37.7991887,-122.4050255,,$399.00 ,
10919775,37.80119299,-122.4111839,,"$1,400.00 ",
4890230,37.7987506,-122.4047565,,$38.00 ,93
13344295,37.80023589,-122.4055744,,$149.00 ,88
